"","id","movie_title","director_name","genre","country","num_voted_users","imdb_score"
"1435",1092,"The Mechanic","Simon West","Thriller","USA",117999,6.6
"1436",1105,"Licence to Kill","John Glen","Thriller","UK",74009,6.6
"1437",1109,"Lord of War","Andrew Niccol","Thriller","USA",248123,7.6
"1438",1118,"The Sixth Sense","M. Night Shyamalan","Thriller","USA",704766,8.1
"1439",1119,"Man on a Ledge","Asger Leth","Thriller","USA",125198,6.6
"1440",1129,"A Time to Kill","Joel Schumacher","Thriller","USA",99558,7.4
"1441",1131,"Lone Survivor","Peter Berg","Thriller","USA",203963,7.6
"1442",1133,"The Conjuring 2","James Wan","Thriller","USA",64989,7.8
"1443",1143,"The Talented Mr. Ripley","Anthony Minghella","Thriller","USA",137891,7.3
"1444",1150,"Sin City","Frank Miller","Thriller","USA",656640,8.1
"1445",1151,"Vantage Point","Pete Travis","Thriller","USA",127528,6.6
"1446",1154,"JFK","Oliver Stone","Thriller","France",113472,8
"1447",1161,"Bridge of Spies","Steven Spielberg","Thriller","USA",178118,7.6
"1448",1166,"The Count of Monte Cristo","Kevin Reynolds","Thriller","UK",104991,7.7
"1449",1167,"The Lincoln Lawyer","Brad Furman","Thriller","USA",173848,7.3
"1450",1168,"Unknown","Jaume Collet-Serra","Thriller","UK",210542,6.9
"1451",1169,"The Prestige","Christopher Nolan","Thriller","USA",844052,8.5
"1452",1172,"Apocalypto","Mel Gibson","Thriller","USA",236000,7.8
"1453",1173,"The Living Daylights","John Glen","Thriller","UK",69457,6.7
"1454",1176,"Secret Window","David Koepp","Thriller","USA",147504,6.6
"1455",1182,"The Rainmaker","Francis Ford Coppola","Thriller","USA",46221,7.1
"1456",1215,"Mean Streets","Martin Scorsese","Thriller","USA",67797,7.4
"1457",1227,"The Impossible","J.A. Bayona","Thriller","Spain",145270,7.6
"1458",1243,"Pandorum","Christian Alvart","Thriller","Germany",121432,6.8
"1459",1247,"Sunshine","Danny Boyle","Thriller","UK",190132,7.3
"1460",1252,"Disturbia","D.J. Caruso","Thriller","USA",186982,6.9
"1461",1254,"The Hunting Party","Richard Shepard","Thriller","USA",22010,6.9
"1462",1258,"Snowpiercer","Joon-ho Bong","Thriller","South Korea",181472,7
"1463",1262,"The Fast and the Furious","Rob Cohen","Thriller","USA",272227,6.7
"1464",1264,"Serenity","Joss Whedon","Thriller","USA",242599,8
"1465",1273,"Star Trek: Generations","David Carson","Thriller","USA",60504,6.6
"1466",1282,"The Ninth Gate","Roman Polanski","Thriller","Spain",137722,6.7
"1467",1296,"The Town","Ben Affleck","Thriller","USA",280228,7.6
"1468",1306,"John Q","Nick Cassavetes","Thriller","USA",98899,7
"1469",1309,"Breakdown","Jonathan Mostow","Thriller","USA",38399,6.9
"1470",1317,"Snow Falling on Cedars","Scott Hicks","Thriller","USA",12375,6.8
"1471",1319,"Gattaca","Andrew Niccol","Thriller","USA",220591,7.8
"1472",1328,"Lethal Weapon 3","Richard Donner","Thriller","USA",128010,6.7
"1473",1336,"Cape Fear","Martin Scorsese","Thriller","USA",127503,7.3
"1474",1337,"21","Robert Luketic","Thriller","USA",191470,6.8
"1475",1341,"L.A. Confidential","Curtis Hanson","Thriller","USA",414219,8.3
"1476",1357,"Underworld: Rise of the Lycans","Patrick Tatopoulos","Thriller","USA",119974,6.6
"1477",1366,"In Time","Andrew Niccol","Thriller","USA",304318,6.7
"1478",1372,"From Hell","Albert Hughes","Thriller","USA",124765,6.8
"1479",1384,"Midnight in the Garden of Good and Evil","Clint Eastwood","Thriller","USA",31751,6.6
"1480",1415,"The Walk","Robert Zemeckis","Thriller","USA",77394,7.4
"1481",1423,"The Maze Runner","Wes Ball","Thriller","USA",310903,6.8
"1482",1435,"A Few Good Men","Rob Reiner","Thriller","USA",181879,7.6
"1483",1462,"Source Code","Duncan Jones","Thriller","USA",379462,7.5
"1484",1463,"Alive","Frank Marshall","Thriller","USA",38949,7.1
"1485",1467,"A History of Violence","David Cronenberg","Thriller","USA",186606,7.5
"1486",1471,"Bringing Out the Dead","Martin Scorsese","Thriller","USA",53028,6.8
"1487",1484,"Flight","Robert Zemeckis","Thriller","USA",264047,7.3
"1488",1489,"Frequency","Gregory Hoblit","Thriller","USA",81866,7.3
"1489",1492,"Get Shorty","Barry Sonnenfeld","Thriller","USA",62986,6.9
"1490",1497,"Speed","Jan de Bont","Thriller","USA",260981,7.2
"1491",1501,"The Hunt for Red October","John McTiernan","Thriller","USA",143696,7.6
"1492",1508,"Se7en","David Fincher","Thriller","USA",1023511,8.6
"1493",1509,"District 9","Neill Blomkamp","Thriller","South Africa",531737,8
"1494",1511,"Mystic River","Clint Eastwood","Thriller","USA",338415,8
"1495",1523,"Looper","Rian Johnson","Thriller","USA",428916,7.4
"1496",1528,"Four Brothers","John Singleton","Thriller","USA",109894,6.9
"1497",1546,"Black Rain","Ridley Scott","Thriller","USA",39306,6.6
"1498",1548,"Sicario","Denis Villeneuve","Thriller","USA",196217,7.6
"1499",1550,"Drag Me to Hell","Sam Raimi","Thriller","USA",158354,6.6
"1500",1557,"The Cabin in the Woods","Drew Goddard","Thriller","USA",277172,7
"1501",1559,"Midnight Run","Martin Brest","Thriller","USA",54042,7.6
"1502",1560,"The Running Man","Paul Michael Glaser","Thriller","USA",112669,6.6
"1503",1562,"Hanna","Joe Wright","Thriller","USA",159198,6.8
"1504",1569,"9","Shane Acker","Thriller","USA",111117,7.1
"1505",1570,"Side Effects","Steven Soderbergh","Thriller","USA",148327,7.1
"1506",1583,"The Next Three Days","Paul Haggis","Thriller","USA",146364,7.4
"1507",1595,"Pride and Glory","Gavin O'Connor","Thriller","USA",53053,6.7
"1508",1598,"Wicker Park","Paul McGuigan","Thriller","USA",44979,7
"1509",1616,"The Good Thief","Neil Jordan","Thriller","France",9004,6.6
"1510",1633,"The Jacket","John Maybury","Thriller","USA",92850,7.1
"1511",1640,"Die Hard","John McTiernan","Thriller","USA",592582,8.2
"1512",1645,"Dawn of the Dead","Zack Snyder","Thriller","USA",194422,7.4
"1513",1648,"Identity","James Mangold","Thriller","USA",177828,7.3
"1514",1650,"For Your Eyes Only","John Glen","Thriller","UK",72085,6.8
"1515",1654,"Safe Haven","Lasse Hallstr<f6>m","Thriller","USA",78008,6.7
"1516",1662,"Blade Runner","Ridley Scott","Thriller","USA",461609,8.2
"1517",1665,"We Own the Night","James Gray","Thriller","USA",72693,6.9
"1518",1679,"Octopussy","John Glen","Thriller","UK",74374,6.6
"1519",1684,"Notes on a Scandal","Richard Eyre","Thriller","UK",64625,7.4
"1520",1685,"Rendition","Gavin Hood","Thriller","USA",47203,6.8
"1521",1686,"Star Trek VI: The Undiscovered Country","Nicholas Meyer","Thriller","USA",55513,7.2
"1522",1689,"Kiss the Girls","Gary Fleder","Thriller","USA",50653,6.6
"1523",1694,"Lucky Number Slevin","Paul McGuigan","Thriller","Germany",262153,7.8
"1524",1696,"Anonymous","Roland Emmerich","Thriller","UK",34488,6.9
"1525",1697,"Dark City","Alex Proyas","Thriller","Australia",156929,7.7
"1526",1704,"Money Monster","Jodie Foster","Thriller","USA",19611,6.7
"1527",1719,"Flatliners","Joel Schumacher","Thriller","USA",62037,6.6
"1528",1729,"Brothers","Jim Sheridan","Thriller","USA",88035,7.1
"1529",1740,"The Constant Gardener","Fernando Meirelles","Thriller","UK",111351,7.5
"1530",1746,"Taken","Pierre Morel","Thriller","France",483756,7.9
"1531",1757,"The Untouchables","Brian De Palma","Thriller","USA",219008,7.9
"1532",1758,"No Country for Old Men","Ethan Coen","Thriller","USA",612060,8.1
"1533",1772,"The Grey","Joe Carnahan","Thriller","USA",203111,6.8
"1534",1788,"Kiss of the Dragon","Chris Nahon","Thriller","France",53126,6.6
"1535",1820,"Punch-Drunk Love","Paul Thomas Anderson","Thriller","USA",109855,7.3
"1536",1833,"Legend","Brian Helgeland","Thriller","UK",87682,7
"1537",1842,"Michael Collins","Neil Jordan","Thriller","UK",24145,7.1
"1538",1859,"Blindness","Fernando Meirelles","Thriller","Canada",59462,6.6
"1539",1906,"Bad Boys","Michael Bay","Thriller","USA",172405,6.8
"1540",1908,"Final Destination","James Wong","Thriller","USA",181058,6.7
"1541",1914,"Joy Ride","John Dahl","Thriller","USA",53415,6.6
"1542",1931,"Ghost","Jerry Zucker","Thriller","USA",154199,7
"1543",1942,"Underworld","Len Wiseman","Thriller","UK",208092,7
"1544",1943,"Derailed","Mikael H<e5>fstr<f6>m","Thriller","USA",62584,6.6
"1545",1951,"Summer of Sam","Spike Lee","Thriller","USA",31227,6.6
"1546",1953,"The Island","Michael Bay","Thriller","USA",263336,6.9
"1547",1965,"Black Book","Paul Verhoeven","Thriller","Netherlands",59507,7.8
"1548",1972,"Out of the Furnace","Scott Cooper","Thriller","USA",83171,6.8
"1549",1973,"Michael Clayton","Tony Gilroy","Thriller","USA",133367,7.3
"1550",1975,"Arlington Road","Mark Pellington","Thriller","USA",69980,7.2
"1551",1984,"The Transporter","Louis Leterrier","Thriller","France",237248,6.8
"1552",1990,"Tinker Tailor Soldier Spy","Tomas Alfredson","Thriller","France",149066,7.1
"1553",1994,"eXistenZ","David Cronenberg","Thriller","Canada",77493,6.8
"1554",2001,"The Silence of the Lambs","Jonathan Demme","Thriller","USA",887467,8.6
"1555",2006,"The Conjuring","James Wan","Thriller","USA",300110,7.5
"1556",2009,"Disturbia","D.J. Caruso","Thriller","USA",186984,6.9
"1557",2012,"Wicker Park","Paul McGuigan","Thriller","USA",44979,7
"1558",2048,"Copycat","Jon Amiel","Thriller","USA",42315,6.6
"1559",2055,"The Debt","John Madden","Thriller","USA",55441,6.9
"1560",2059,"The Bank Job","Roger Donaldson","Thriller","UK",152247,7.3
"1561",2062,"Street Kings","David Ayer","Thriller","USA",94892,6.8
"1562",2074,"Nerve","Henry Joost","Thriller","USA",4303,7.1
"1563",2076,"Psycho","Alfred Hitchcock","Thriller","USA",422432,8.5
"1564",2100,"The Man Who Knew Too Little","Jon Amiel","Thriller","USA",23928,6.6
"1565",2107,"The Quiet American","Phillip Noyce","Thriller","UK",24019,7.1
"1566",2123,"Death Sentence","James Wan","Thriller","USA",60156,6.8
"1567",2139,"A Scanner Darkly","Richard Linklater","Thriller","USA",89383,7.1
"1568",2144,"A Most Violent Year","J.C. Chandor","Thriller","USA",45799,7
"1569",2150,"Bon voyage","Jean-Paul Rappeneau","Thriller","France",4293,6.9
"1570",2155,"Equilibrium","Kurt Wimmer","Thriller","USA",261317,7.5
"1571",2160,"Steamboy","Katsuhiro <d4>tomo","Thriller","Japan",13727,6.9
"1572",2171,"Sea of Love","Harold Becker","Thriller","USA",30213,6.8
"1573",2180,"The Devil's Double","Lee Tamahori","Thriller","Belgium",53977,7.1
"1574",2202,"The Exorcism of Emily Rose","Scott Derrickson","Thriller","USA",96569,6.7
"1575",2220,"United 93","Paul Greengrass","Thriller","USA",83374,7.6
"1576",2230,"Young Sherlock Holmes","Barry Levinson","Thriller","USA",14870,6.8
"1577",2232,"127 Hours","Danny Boyle","Thriller","USA",279179,7.6
"1578",2254,"RocknRolla","Guy Ritchie","Thriller","UK",194489,7.3
"1579",2257,"Midnight Special","Jeff Nichols","Thriller","Greece",31359,6.7
"1580",2262,"The Salton Sea","D.J. Caruso","Thriller","USA",26730,7.2
"1581",2264,"Renaissance","Christian Volckman","Thriller","France",14325,6.7
"1582",2272,"The Others","Alejandro Amenabar","Thriller","USA",268581,7.6
"1583",2279,"Halloween","John Carpenter","Thriller","USA",157857,7.9
"1584",2283,"Smokin' Aces","Joe Carnahan","Thriller","UK",121058,6.7
"1585",2294,"A Simple Plan","Sam Raimi","Thriller","UK",50656,7.5
"1586",2298,"Brooklyn's Finest","Antoine Fuqua","Thriller","USA",52852,6.7
"1587",2303,"Running Scared","Wayne Kramer","Thriller","Germany",88590,7.4
"1588",2305,"The Illusionist","Neil Burger","Thriller","USA",295375,7.6
"1589",2307,"Veronica Guerin","Joel Schumacher","Thriller","Ireland",16234,6.9
"1590",2308,"Escobar: Paradise Lost","Andrea Di Stefano","Thriller","France",13762,6.6
"1591",2313,"The Illusionist","Neil Burger","Thriller","USA",295375,7.6
"1592",2351,"The Thirteenth Floor","Josef Rusnak","Thriller","Germany",51996,7
"1593",2360,"Trance","Danny Boyle","Thriller","UK",92640,7
"1594",2368,"Wasabi","Gerard Krawczyk","Thriller","France",29392,6.6
"1595",2381,"The Imitation Game","Morten Tyldum","Thriller","UK",467613,8.1
"1596",2385,"Halloween","John Carpenter","Thriller","USA",157857,7.9
"1597",2400,"Cop Land","James Mangold","Thriller","USA",69576,6.9
"1598",2402,"End of Watch","David Ayer","Thriller","USA",181025,7.7
"1599",2411,"The Last House on the Left","Dennis Iliadis","Thriller","USA",67822,6.6
"1600",2424,"Grosse Pointe Blank","George Armitage","Thriller","USA",73347,7.4
"1601",2428,"Match Point","Woody Allen","Thriller","UK",166269,7.7
"1602",2441,"The Place Beyond the Pines","Derek Cianfrance","Thriller","USA",187170,7.3
"1603",2444,"The Hurt Locker","Kathryn Bigelow","Thriller","USA",332065,7.6
"1604",2447,"A Most Wanted Man","Anton Corbijn","Thriller","UK",57210,6.8
"1605",2454,"Confidence","James Foley","Thriller","USA",30643,6.7
"1606",2466,"Dark Blue","Ron Shelton","Thriller","USA",17261,6.6
"1607",2467,"A Mighty Heart","Michael Winterbottom","Thriller","USA",24150,6.7
"1608",2483,"Mulholland Drive","David Lynch","Thriller","France",235992,8
"1609",2486,"Transsiberian","Brad Anderson","Thriller","Spain",42792,6.7
"1610",2491,"District B13","Pierre Morel","Thriller","France",55928,7.2
"1611",2494,"Buffalo Soldiers","Gregor Jordan","Thriller","UK",20730,6.9
"1612",2507,"Fatal Attraction","Adrian Lyne","Thriller","USA",55101,6.9
"1613",2515,"The Spy Who Loved Me","Lewis Gilbert","Thriller","UK",76477,7.1
"1614",2562,"Black Swan","Darren Aronofsky","Thriller","USA",551363,8
"1615",2569,"Young Guns","Christopher Cain","Thriller","USA",42614,6.8
"1616",2575,"The Shallows","Jaume Collet-Serra","Thriller","USA",12983,6.8
"1617",2576,"The Butterfly Effect","Eric Bress","Thriller","USA",357579,7.7
"1618",2585,"Ex Machina","Alex Garland","Thriller","UK",289508,7.7
"1619",2595,"Serial Mom","John Waters","Thriller","USA",21212,6.7
"1620",2608,"Brothers","Jim Sheridan","Thriller","USA",88037,7.1
"1621",2615,"Attack the Block","Joe Cornish","Thriller","UK",82331,6.6
"1622",2617,"The Call","Brad Anderson","Thriller","USA",88241,6.7
"1623",2623,"True Romance","Tony Scott","Thriller","USA",163492,8
"1624",2633,"Machete","Ethan Maniquis","Thriller","USA",165792,6.7
"1625",2639,"Jaws","Steven Spielberg","Thriller","USA",412454,8
"1626",2647,"WarGames","John Badham","Thriller","USA",71842,7.1
"1627",2648,"Witness","Peter Weir","Thriller","USA",66966,7.4
"1628",2652,"Jackie Brown","Quentin Tarantino","Thriller","USA",239540,7.5
"1629",2654,"Chronicle","Josh Trank","Thriller","USA",204327,7.1
"1630",2659,"One Hour Photo","Mark Romanek","Thriller","USA",97938,6.8
"1631",2665,"Casino Royale","Martin Campbell","Thriller","UK",470501,8
"1632",2671,"Stir of Echoes","David Koepp","Thriller","USA",62468,7
"1633",2677,"Tales from the Crypt: Demon Knight","Ernest R. Dickerson","Thriller","USA",16646,6.7
"1634",2680,"Crank","Mark Neveldine","Thriller","USA",196422,7
"1635",2682,"Das Boot","Wolfgang Petersen","Thriller","West Germany",168203,8.4
"1636",2687,"Arbitrage","Nicholas Jarecki","Thriller","USA",41574,6.6
"1637",2700,"Ravenous","Antonia Bird","Thriller","Czech Republic",29990,7.1
"1638",2704,"Stoker","Chan-wook Park","Thriller","UK",84620,6.8
"1639",2709,"Brother","Takeshi Kitano","Thriller","USA",18520,7.2
"1640",2713,"Trade","Marco Kreuzpaintner","Thriller","Germany",14831,7.5
"1641",2732,"Phone Booth","Joel Schumacher","Thriller","USA",207934,7.1
"1642",2746,"Frailty","Bill Paxton","Thriller","USA",59982,7.3
"1643",2831,"The Matador","Richard Shepard","Thriller","USA",40514,6.8
"1644",2833,"The Gift","Joel Edgerton","Thriller","USA",79909,7.1
"1645",2842,"Dirty Pretty Things","Stephen Frears","Thriller","UK",34848,7.4
"1646",2861,"Romeo Is Bleeding","Peter Medak","Thriller","UK",10735,6.6
"1647",2862,"The Limey","Steven Soderbergh","Thriller","USA",24412,7.1
"1648",2863,"Crash","Paul Haggis","Thriller","Germany",361169,7.9
"1649",2873,"Spider","David Cronenberg","Thriller","Canada",30096,6.8
"1650",2878,"Killer Joe","William Friedkin","Thriller","USA",59297,6.7
"1651",2880,"Owning Mahowny","Richard Kwietniowski","Thriller","Canada",10585,7.2
"1652",2887,"The Swindle","Claude Chabrol","Thriller","France",1649,6.6
"1653",2891,"Severance","Christopher Smith","Thriller","UK",31890,6.6
"1654",2906,"You Only Live Twice","Lewis Gilbert","Thriller","UK",75280,6.9
"1655",2915,"The Texas Chain Saw Massacre","Tobe Hooper","Thriller","USA",96410,7.5
"1656",2918,"Thunderball","Terence Young","Thriller","UK",82073,7
"1657",2919,"Set It Off","F. Gary Gray","Thriller","USA",10139,6.8
"1658",2926,"The Contender","Rod Lurie","Thriller","USA",20449,7
"1659",2927,"Boiler Room","Ben Younger","Thriller","USA",41313,7
"1660",2930,"The Way of the Gun","Christopher McQuarrie","Thriller","USA",27536,6.7
"1661",2942,"Flame and Citron","Ole Christian Madsen","Thriller","Denmark",14247,7.3
"1662",2954,"My Name Is Khan","Karan Johar","Thriller","India",69759,8
"1663",2957,"Limbo","John Sayles","Thriller","USA",5158,7.1
"1664",2961,"Nightcrawler","Dan Gilroy","Thriller","USA",293304,7.9
"1665",2967,"28 Days Later...","Danny Boyle","Thriller","UK",297250,7.6
"1666",2976,"On Her Majesty's Secret Service","Peter R. Hunt","Thriller","UK",59941,6.8
"1667",2981,"Syriana","Stephen Gaghan","Thriller","USA",109191,7
"1668",3022,"Narc","Joe Carnahan","Thriller","USA",34098,7.2
"1669",3027,"Alias Betty","Claude Miller","Thriller","France",1439,6.9
"1670",3029,"Crash","Paul Haggis","Thriller","Germany",361169,7.9
"1671",3033,"The Neon Demon","Nicolas Winding Refn","Thriller","France",9866,7
"1672",3034,"Harry Brown","Daniel Barber","Thriller","UK",74435,7.2
"1673",3038,"Diamonds Are Forever","Guy Hamilton","Thriller","UK",74249,6.7
"1674",3045,"Live and Let Die","Guy Hamilton","Thriller","UK",74957,6.8
"1675",3051,"Desperado","Robert Rodriguez","Thriller","USA",138707,7.2
"1676",3054,"The Man with the Golden Gun","Guy Hamilton","Thriller","UK",73950,6.8
"1677",3056,"The Descent","Neil Marshall","Thriller","UK",154938,7.2
"1678",3062,"Skyfall","Sam Mendes","Thriller","UK",522048,7.8
"1679",3082,"We Need to Talk About Kevin","Lynne Ramsay","Thriller","UK",95529,7.5
"1680",3104,"Elite Squad","Jose Padilha","Thriller","Brazil",81644,8.1
"1681",3109,"Dressed to Kill","Brian De Palma","Thriller","USA",23986,7.1
"1682",3116,"Layer Cake","Matthew Vaughn","Thriller","UK",134070,7.4
"1683",3118,"The East","Zal Batmanglij","Thriller","UK",41856,6.9
"1684",3134,"West Side Story","Jerome Robbins","Thriller","USA",71919,7.6
"1685",3138,"The Usual Suspects","Bryan Singer","Thriller","USA",740918,8.6
"1686",3150,"The Last King of Scotland","Kevin Macdonald","Thriller","UK",145580,7.7
"1687",3156,"The Words","Brian Klugman","Thriller","USA",59637,7.1
"1688",3159,"The Guard","John Michael McDonagh","Thriller","Ireland",64794,7.3
"1689",3182,"The Protector","Prachya Pinkaew","Thriller","Thailand",30210,7.1
"1690",3196,"Wonderland","James Cox","Thriller","USA",18792,6.6
"1691",3203,"Headhunters","Morten Tyldum","Thriller","Norway",79353,7.6
"1692",3205,"Insidious: Chapter 2","James Wan","Thriller","USA",109214,6.6
"1693",3207,"10 Cloverfield Lane","Dan Trachtenberg","Thriller","USA",126893,7.3
"1694",3212,"A Nightmare on Elm Street 3: Dream Warriors","Chuck Russell","Thriller","USA",49820,6.6
"1695",3213,"The Gift","Joel Edgerton","Thriller","USA",79916,7.1
"1696",3218,"Monster","Patty Jenkins","Thriller","USA",105568,7.3
"1697",3222,"Memento","Christopher Nolan","Thriller","USA",845580,8.5
"1698",3251,"No Escape","John Erick Dowdle","Thriller","USA",48675,6.8
"1699",3267,"Heavenly Creatures","Peter Jackson","Thriller","New Zealand",50197,7.4
"1700",3270,"Zero Effect","Jake Kasdan","Thriller","USA",12366,7
"1701",3271,"The Machinist","Brad Anderson","Thriller","Spain",281649,7.7
"1702",3273,"Kill the Messenger","Michael Cuesta","Thriller","USA",32382,7
"1703",3276,"Green Room","Jeremy Saulnier","Thriller","USA",28845,7.1
"1704",3291,"Take Shelter","Jeff Nichols","Thriller","USA",68211,7.4
"1705",3292,"Lady in White","Frank LaLoggia","Thriller","USA",4695,6.7
"1706",3300,"Bound","Lana Wachowski","Thriller","USA",41138,7.4
"1707",3304,"Donnie Darko","Richard Kelly","Thriller","USA",580999,8.1
"1708",3308,"Exiled","Johnnie To","Thriller","Hong Kong",6919,7.3
"1709",3317,"The Crying Game","Neil Jordan","Thriller","UK",41361,7.3
"1710",3329,"They Live","John Carpenter","Thriller","USA",73501,7.3
"1711",3339,"The Orphanage","J.A. Bayona","Thriller","Spain",120189,7.5
"1712",3353,"Poolhall Junkies","Mars Callahan","Thriller","USA",8535,7
"1713",3361,"Trust","David Schwimmer","Thriller","USA",34224,7
"1714",3378,"Unknown","Jaume Collet-Serra","Thriller","UK",210548,6.9
